year,mo,dy,date,base,CTN5,WWN5,WDN5,HWN5,HDN5
1980,10,2,10/1/1976,42.01154,42.01154,42.01154,42.01154,42.01154,42.01154
1980,10,3,10/2/1976,53.733437,53.733437,53.733437,53.733437,53.733437,53.733437
1980,10,4,10/3/1976,86.32656,86.32656,86.32656,86.32656,86.32656,86.32656
1980,10,5,10/4/1976,85.400856,85.400856,85.400856,85.400856,85.400856,85.400856
1980,10,6,10/5/1976,84.51823,84.51823,84.51823,84.51823,84.51823,84.51823
1980,10,7,10/6/1976,83.65711,83.65711,83.65711,83.65711,83.65711,83.65711
1980,10,8,10/7/1976,82.83904,82.83904,82.83904,82.83904,82.83904,82.83904
1980,10,9,10/8/1976,82.05329,82.05329,82.05329,82.05329,82.05329,82.05329
1980,10,10,10/9/1976,81.28904,81.28904,81.28904,81.28904,81.28904,81.19218
1980,10,11,10/10/1976,80.54633,80.535576,80.54633,79.95432,80.535576,79.125496
1980,10,12,10/11/1976,79.37307,79.10397,79.31925,78.26439,79.10397,78.156746
1980,10,13,10/12/1976,77.66161,77.60779,77.65084,77.564735,77.60779,77.53245
1980,10,14,10/13/1976,77.01577,76.99425,77.19876,76.951195,76.99425,76.908134
1980,10,15,10/14/1976,76.45605,77.79078,78.92098,76.52064,79.96508,77.048065
1980,10,16,10/15/1976,76.63904,83.66787,85.756065,79.27619,83.50642,79.46995
1980,10,17,10/16/1976,78.533485,84.48592,92.429695,82.236275,83.72169,81.19218
1980,10,18,10/17/1976,77.72619,80.79391,83.484886,79.41613,80.32029,78.63036
1980,10,19,10/18/1976,78.60883,79.96508,83.818565,78.69494,81.10606,81.439735
1980,10,20,10/19/1976,80.632454,79.82516,83.581764,78.61959,99.12485,98.97415
1980,10,21,10/20/1976,82.214745,88.31788,89.65261,78.96404,114.78633,111.9339
1980,10,22,10/21/1976,84.89495,102.5693,103.39812,89.835594,119.89919,113.23633
1980,10,23,10/22/1976,88.00573,101.40679,100.84707,89.27587,123.80649,114.60335
1980,10,24,10/23/1976,82.10711,91.2349,91.3533,83.82932,105.73389,101.56825
1980,10,25,10/24/1976,83.52795,89.87865,90.98733,84.30294,103.807144,100.82555
1980,10,26,10/25/1976,89.54496,104.09777,104.31305,95.89567,119.50093,115.270706
1980,10,27,10/26/1976,92.69879,113.753006,110.97591,96.75678,133.38637,125.248856
1980,10,28,10/27/1976,83.02204,94.033516,93.30157,85.88523,104.31305,99.40471
1980,10,29,10/28/1976,81.93488,87.65052,87.88732,82.58071,98.026924,94.25956
1980,10,30,10/29/1976,82.569954,96.681435,94.14115,89.60955,106.45506,94.862335
1980,10,31,10/30/1976,96.089424,115.56134,113.76376,103.90402,127.39087,105.60472
1980,11,1,10/31/1976,110.66376,148.20828,152.08328,129.01622,154.35448,126.88497
1980,11,2,11/1/1976,109.512024,150.07043,157.42218,130.34018,139.86624,115.324524
1980,11,3,11/2/1976,106.379715,130.43706,141.2225,116.734604,121.43843,111.19119
1980,11,4,11/3/1976,110.85751,126.34677,139.70479,112.66585,110.739105,102.76305
1980,11,5,11/4/1976,119.33946,116.21793,142.4173,106.72417,107.96202,101.20228
1980,11,6,11/5/1976,130.41553,118.41377,148.70341,108.403336,116.20717,106.92868
1980,11,7,11/6/1976,123.49434,115.02315,135.60374,105.2818,112.1707,99.87832
1980,11,8,11/7/1976,118.736694,112.77348,125.57177,103.91478,107.02556,91.4717
1980,11,9,11/8/1976,119.33946,111.06203,128.89783,102.73076,101.54672,85.46545
1980,11,10,11/9/1976,109.3398,106.282845,118.11238,99.157135,98.59741,83.89391
1980,11,11,11/10/1976,99.490814,95.89567,108.995346,91.6224,88.31788,81.99946
1980,11,12,11/11/1976,104.6252,94.00123,112.278336,90.54601,85.497734,80.826195
1980,11,13,11/12/1976,100.82555,93.50608,108.43562,89.060585,83.883156,79.835915
1980,11,14,11/13/1976,89.25434,89.0283,93.68907,82.97898,82.58071,78.94251
1980,11,15,11/14/1976,85.74531,84.47517,89.34045,81.19218,81.439735,78.10293
1980,11,16,11/15/1976,84.00155,82.52689,87.166145,80.04043,80.38488,77.32793
1980,11,17,11/16/1976,82.6453,81.23522,85.497734,79.08245,79.42689,76.62827
1980,11,18,11/17/1976,81.42898,80.16959,84.04461,78.18904,78.52273,75.960915
1980,11,19,11/18/1976,80.30953,79.19009,82.70988,77.38175,77.6939,75.34737
1980,11,20,11/19/1976,79.286964,78.296684,81.504326,76.62827,76.929665,74.77688
1980,11,21,11/20/1976,78.33973,77.46786,80.37411,75.92862,76.23,74.238686
1980,11,22,11/21/1976,77.47862,76.692856,79.35154,75.28278,75.57341,73.743546
1980,11,23,11/22/1976,76.67133,75.98244,78.41508,74.68001,74.95987,73.28069
1980,11,24,11/23/1976,75.939384,75.32584,77.543205,74.120285,74.38938,72.85014
1980,11,25,11/24/1976,75.250496,74.712296,76.73591,73.603615,73.861946,72.43035
1980,11,26,11/25/1976,74.62618,74.14181,75.9932,73.11924,73.37757,72.05361
1980,11,27,11/26/1976,74.04494,73.61438,75.30431,72.656395,72.91473,71.68764
1980,11,28,11/27/1976,73.50674,73.11924,74.66924,72.236595,72.48417,71.34319
1980,11,29,11/28/1976,73.00083,72.656395,74.08799,71.83833,72.07514,71.02028
1980,11,30,11/29/1976,72.52722,73.02236,74.077225,71.4616,73.03313,70.805
1980,12,1,11/30/1976,72.09667,74.10952,77.22028,71.10639,74.10952,70.62201
1980,12,2,12/1/1976,71.67687,74.60466,76.15466,70.772705,73.45292,72.634865
1980,12,3,12/2/1976,72.118195,75.724106,76.079315,70.57896,76.3807,75.067505
1980,12,4,12/3/1976,74.08799,82.193214,92.94636,71.623055,84.04461,84.948784
1980,12,5,12/4/1976,77.33869,110.68529,107.67139,73.96959,143.4614,127.97212
1980,12,6,12/5/1976,72.68868,144.33327,99.770676,71.35396,242.14491,199.18616
1980,12,7,12/6/1976,72.21507,82.75294,78.41508,70.912636,97.86547,90.782814
1980,12,8,12/7/1976,71.784515,77.90918,77.500145,70.51437,85.08871,81.42898
1980,12,9,12/8/1976,71.35396,76.36994,76.81126,70.137634,81.89182,79.09321
1980,12,10,12/9/1976,70.89111,75.37966,75.73487,69.782425,80.191124,77.76925
1980,12,11,12/10/1976,70.439026,74.54008,74.68001,69.448746,78.867165,76.68209
1980,12,12,12/11/1976,70.040764,73.765076,73.85119,69.1366,77.70466,75.74563
1980,12,13,12/12/1976,69.67479,73.05466,73.15153,68.835205,76.63904,75.23973
1980,12,14,12/13/1976,69.330345,72.54875,72.494934,68.56611,76.079315,74.78764
1980,12,15,12/14/1976,69.01819,72.82861,72.09667,68.42618,76.34841,74.550835
1980,12,16,12/15/1976,69.43798,73.603615,74.3248,69.29805,81.601204,77.55397
1980,12,17,12/16/1976,70.815765,81.25675,77.38175,69.91159,94.83005,91.2349
1980,12,18,12/17/1976,70.19145,92.61268,91.062675,69.8793,99.318596,101.54672
1980,12,19,12/18/1976,69.51333,86.26197,86.60642,70.68659,94.108864,97.058174
1980,12,20,12/19/1976,68.78139,79.42689,74.33556,69.09354,85.44392,87.25225
1980,12,21,12/20/1976,69.24423,76.079315,75.272026,69.41646,80.449455,80.74009
1980,12,22,12/21/1976,70.654305,83.818565,82.34391,71.52618,92.13907,87.801216
1980,12,23,12/22/1976,70.57896,90.10468,86.488014,74.4432,101.869644,96.71373
1980,12,24,12/23/1976,69.40569,91.70851,86.85399,75.4873,100.42728,94.33491
1980,12,25,12/24/1976,68.479996,80.094246,76.67133,70.137634,86.41267,84.31371
1980,12,26,12/25/1976,68.64146,78.04911,75.97167,70.12687,83.08662,82.02099
1980,12,27,12/26/1976,70.33138,77.01577,77.963,70.98798,82.27932,78.65189
1980,12,28,12/27/1976,71.10639,87.758156,86.84322,75.11056,96.13248,91.53629
1980,12,29,12/28/1976,75.15362,97.359566,92.68803,78.80259,105.7016,97.04741
1980,12,30,12/29/1976,70.86958,87.00468,80.38488,72.774796,94.25956,92.91407
1980,12,31,12/30/1976,73.30222,92.5158,86.886284,75.97167,101.43909,95.05608
1981,1,1,12/31/1976,79.21162,99.017204,95.755745,81.245995,110.082504,93.83977
1981,1,2,1/1/1977,81.03071,102.98909,96.26164,81.42898,114.98009,99.695335
1981,1,3,1/2/1977,73.37757,94.07658,84.75503,74.906044,108.84465,97.18734
1981,1,4,1/3/1977,73.18382,91.14879,84.851906,74.927574,104.226944,86.33732
1981,1,5,1/4/1977,69.782425,83.34495,79.80363,70.49284,101.52519,78.83488
1981,1,6,1/5/1977,69.21194,75.917854,74.217155,69.86854,85.36857,75.272026
1981,1,7,1/6/1977,68.576866,74.54008,73.06542,69.15812,80.018906,74.42167
1981,1,8,1/7/1977,67.99562,73.61438,72.05361,68.52305,79.01786,73.7866
1981,1,9,1/8/1977,67.52201,72.48417,71.22479,67.963326,76.66056,72.419586
1981,1,10,1/9/1977,67.09145,71.644585,70.48208,67.45742,76.49911,71.999794
1981,1,11,1/10/1977,66.67166,72.494934,69.782425,66.98381,78.30744,72.91473
1981,1,12,1/11/1977,66.25187,71.289375,69.59944,66.520966,78.393555,71.83833
1981,1,13,1/12/1977,65.90742,71.65535,70.19145,66.13346,78.867165,72.22584
1981,1,14,1/13/1977,65.5845,71.47236,70.20222,66.11194,83.62481,76.219246
1981,1,15,1/14/1977,65.26159,70.44979,68.64146,65.63832,84.0769,77.23106
1981,1,16,1/15/1977,65.014015,69.45951,67.608116,65.229294,77.31716,72.279655
1981,1,17,1/16/1977,64.78797,69.11507,67.231384,64.9602,75.917854,70.9234
1981,1,18,1/17/1977,64.518875,69.90083,68.94284,65.530685,75.88557,71.4616
1981,1,19,1/18/1977,64.27131,68.60916,67.53277,64.76645,81.181404,76.176186
1981,1,20,1/19/1977,64.45429,68.92132,67.74805,64.78797,76.94042,71.978264
1981,1,21,1/20/1977,65.6168,70.47131,70.35291,65.8536,80.804665,75.14285
1981,1,22,1/21/1977,66.31645,71.601524,71.20326,66.34874,94.905396,87.101555
1981,1,23,1/22/1977,66.45638,83.57099,71.0418,66.37027,101.93423,92.02067
1981,1,24,1/23/1977,64.64804,84.72274,71.246315,66.973045,107.908195,91.68699
1981,1,25,1/24/1977,64.045265,71.61229,66.81159,64.50811,87.876564,79.79287
1981,1,26,1/25/1977,63.851513,67.92027,66.01506,64.21749,73.485214,70.675835
1981,1,27,1/26/1977,63.53936,67.24214,65.487625,63.851513,71.68764,69.54562
1981,1,28,1/27/1977,63.194916,66.6286,64.98173,63.48554,81.12759,71.978264
1981,1,29,1/28/1977,62.925816,66.198044,64.59422,63.173386,80.76162,72.16125
1981,1,30,1/29/1977,62.732067,65.57374,64.22825,62.88276,70.794235,68.53381
1981,1,31,1/30/1977,62.538315,65.0786,63.883804,62.645954,69.825485,67.74805
1981,2,1,1/31/1977,62.366093,64.63728,63.57165,62.430676,68.953606,67.02687
1981,2,2,2/1/1977,62.183105,64.22825,63.41019,62.226162,68.157074,66.381035
1981,2,3,2/2/1977,62.000122,63.829987,63.194916,62.02165,67.42513,65.76749
1981,2,4,2/3/1977,61.795605,63.528595,62.893524,61.795605,66.7793,65.26159
1981,2,5,2/4/1977,61.623383,63.248734,62.678246,61.612617,66.26263,64.78797
1981,2,6,2/5/1977,61.408104,62.90429,62.387623,61.386578,65.649086,64.29283
1981,2,7,2/6/1977,61.246647,62.58137,62.16158,61.192825,65.10013,63.829987
1981,2,8,2/7/1977,61.074425,62.3338,61.957066,61.020607,64.64804,63.442486
1981,2,9,2/8/1977,60.86991,62.02165,61.66644,60.794563,64.13138,63.022694
1981,2,10,2/9/1977,60.719215,61.763313,61.494217,60.62234,63.700817,62.667484
1981,2,11,2/10/1977,60.525467,61.52651,61.268173,60.45012,63.32408,62.3338
1981,2,12,2/11/1977,60.407063,61.31123,61.074425,60.277893,63.04422,62.064705
1981,2,13,2/12/1977,60.224075,61.332756,60.912964,60.1272,68.3293,65.00325
1981,2,14,2/13/1977,60.084145,70.86958,61.849426,61.77408,87.70434,78.511955
1981,2,15,2/14/1977,63.442486,76.00397,72.19354,66.46715,88.02726,77.55397
1981,2,16,2/15/1977,62.93658,70.49284,68.12479,64.78797,105.65854,94.743935
1981,2,17,2/16/1977,66.59631,78.81335,74.42167,68.2109,112.719666,101.99881
1981,2,18,2/17/1977,65.68138,93.829,72.26889,67.25291,124.89365,120.6419
1981,2,19,2/18/1977,66.88694,90.685936,74.04494,68.501526,124.24781,116.25023
1981,2,20,2/19/1977,69.448746,98.03769,77.67237,71.09563,156.55031,144.13951
1981,2,21,2/20/1977,62.753593,96.51998,70.33138,77.898415,137.79958,130.37248
1981,2,22,2/21/1977,62.226162,70.03,64.52964,64.63728,83.99079,82.828285
1981,2,23,2/22/1977,62.44144,76.68209,65.49839,65.530685,92.91407,87.65052
1981,2,24,2/23/1977,72.893196,96.35852,85.97135,79.23314,117.71412,108.995346
1981,2,25,2/24/1977,78.38279,138.84367,115.74432,98.96339,194.50385,178.62708
1981,2,26,2/25/1977,80.632454,144.0534,118.478355,99.340126,209.86394,194.53615
1981,2,27,2/26/1977,72.591805,116.30405,90.825874,83.85085,172.22255,153.66557
1981,2,28,2/27/1977,64.79874,81.05224,71.7307,70.137634,124.03253,103.21513
1981,3,1,2/28/1977,66.09041,81.28904,74.64771,71.35396,116.64849,94.67935
1981,3,2,3/1/1977,66.68242,87.38142,77.284874,71.881386,135.42075,108.66167
1981,3,3,3/2/1977,63.345608,75.50883,67.99562,67.06992,139.96312,107.811325
1981,3,4,3/3/1977,62.613663,75.64876,66.617836,66.004295,164.72012,111.92314
1981,3,5,3/4/1977,62.02165,77.683136,68.436935,65.99353,138.19785,89.72795
1981,3,6,3/5/1977,61.48345,73.108475,66.20881,64.378944,125.421074,79.94356
1981,3,7,3/6/1977,61.957066,84.173775,73.02236,67.56506,136.46484,89.2974
1981,3,8,3/7/1977,65.78902,85.799126,81.47204,70.794235,144.73154,96.207825
1981,3,9,3/8/1977,62.602898,77.500145,71.09563,66.337975,163.75137,107.85437
1981,3,10,3/9/1977,62.000122,74.56161,69.98694,65.60603,138.7468,85.142525
1981,3,11,3/10/1977,60.299423,71.9675,66.047356,63.173386,141.05028,87.20919
1981,3,12,3/11/1977,59.847336,70.83729,63.948387,62.344566,131.17978,78.5873
1981,3,13,3/12/1977,64.93867,80.277245,75.76716,68.178604,130.37248,79.41613
1981,3,14,3/13/1977,65.43381,80.90154,78.61959,70.07305,146.57216,95.002266
1981,3,15,3/14/1977,70.86958,81.34287,86.369606,73.56056,154.31142,100.0936
1981,3,16,3/15/1977,70.320625,100.26582,87.080025,72.03208,179.0684,120.84642
1981,3,17,3/16/1977,66.94076,94.130394,90.8151,71.41854,181.6302,125.25962
1981,3,18,3/17/1977,61.20359,74.217155,76.84355,62.90429,165.52739,115.23842
1981,3,19,3/18/1977,61.59109,73.086945,77.876884,64.163666,143.95653,97.54255
1981,3,20,3/19/1977,61.429634,83.91544,84.37829,65.59527,184.60106,122.28878
1981,3,21,3/20/1977,59.728935,79.64217,82.785225,63.636234,174.25693,114.71098
1981,3,22,3/21/1977,60.76227,90.54601,87.96267,66.6286,183.46007,118.88738
1981,3,23,3/22/1977,73.603615,120.85718,117.40196,82.94669,194.6115,139.34958
1981,3,24,3/23/1977,78.135216,144.38708,139.81242,89.18975,256.66544,171.53368
1981,3,25,3/24/1977,76.70362,159.77946,140.93187,86.27274,274.3613,197.80836
1981,3,26,3/25/1977,78.30744,177.9382,161.0604,90.00782,269.28073,203.99762
1981,3,27,3/26/1977,70.654305,153.6871,147.51938,80.13731,282.89706,219.82056
1981,3,28,3/27/1977,64.13138,150.9746,131.45964,73.248405,304.13428,228.92683
1981,3,29,3/28/1977,82.86057,196.02156,173.16978,96.88595,318.827,239.81992
1981,3,30,3/29/1977,88.36094,214.9445,183.91216,97.66096,367.09238,287.9238
1981,3,31,3/30/1977,63.474777,181.40417,158.49857,81.94564,349.60104,297.12698
1981,4,1,3/31/1977,67.29597,165.58124,138.68222,76.47758,320.66763,256.1918
1981,4,2,4/1/1977,101.04082,244.07166,220.6494,131.42734,373.8521,289.011
1981,4,3,4/2/1977,102.51547,238.4206,230.14314,122.26725,421.83762,338.6649
1981,4,4,4/3/1977,65.035545,216.84973,197.48546,108.65091,457.59534,366.89862
1981,4,5,4/4/1977,70.320625,177.4,165.57045,92.86025,377.81323,285.94327
1981,4,6,4/5/1977,76.45605,191.40384,184.12744,107.85437,387.16705,279.94775
1981,4,7,4/6/1977,79.07168,203.36255,197.55003,116.84224,421.10568,326.46936
1981,4,8,4/7/1977,83.37725,212.17819,195.45108,121.83669,403.88342,303.9728
1981,4,9,4/8/1977,116.594666,251.8432,240.30428,164.3111,436.56265,309.1072
1981,4,10,4/9/1977,176.14061,334.7145,340.9576,227.54904,524.4392,354.4986
1981,4,11,4/10/1977,238.66817,430.35187,452.1811,307.61102,697.45825,504.96732
1981,4,12,4/11/1977,237.40878,432.171,439.84564,294.02695,722.4844,559.6372
1981,4,13,4/12/1977,240.29352,434.68976,432.10638,284.0165,684.2725,523.9333
1981,4,14,4/13/1977,258.00015,483.39642,490.03775,304.8447,691.55963,549.2823
1981,4,15,4/14/1977,362.4316,545.24585,634.9415,397.8126,714.83124,567.27954
1981,4,16,4/15/1977,450.97552,705.316,841.94226,525.8708,1049.4489,787.7244
1981,4,17,4/16/1977,433.2366,653.4016,882.54376,513.90137,1029.2773,777.0897
1981,4,18,4/17/1977,523.7073,691.3337,986.22174,549.30383,1060.568,825.2797
1981,4,19,4/18/1977,605.98663,821.52313,1077.166,601.5411,1245.8364,984.3272
1981,4,20,4/19/1977,616.09393,948.2143,1178.9603,694.143,1400.8906,1057.5433
1981,4,21,4/20/1977,431.4713,674.036,890.16455,468.14398,1096.0674,796.97064
1981,4,22,4/21/1977,347.53436,552.70526,717.0594,375.62817,928.0966,693.08813
1981,4,23,4/22/1977,372.93716,530.31635,705.2836,365.63925,882.7697,676.17804
1981,4,24,4/23/1977,468.8113,604.0599,788.73627,428.11298,924.2001,731.53687
1981,4,25,4/24/1977,638.01996,833.77246,1022.41,622.43384,1198.1954,924.3185
1981,4,26,4/25/1977,771.62164,996.21063,1215.6113,780.1143,1321.7219,980.3016
1981,4,27,4/26/1977,863.91144,1084.1302,1326.5227,869.68085,1375.5846,979.4082
1981,4,28,4/27/1977,744.4751,999.85956,1217.1721,784.1185,1370.7517,950.02264
1981,4,29,4/28/1977,510.72598,749.2542,920.3466,581.96155,1037.4795,709.28784
1981,4,30,4/29/1977,526.9903,781.96576,922.01495,606.62164,1057.8125,752.1067
1981,5,1,4/30/1977,753.6567,984.87616,1181.2853,823.42834,1171.7593,782.321
1981,5,2,5/1/1977,917.2035,1125.1837,1360.8918,973.0789,1221.3054,774.75397
1981,5,3,5/2/1977,1178.293,1351.3658,1649.2031,1226.795,1333.3578,842.911
1981,5,4,5/3/1977,892.4896,1108.6396,1335.1016,965.9533,1182.2649,737.3278
1981,5,5,5/4/1977,611.6484,875.8486,996.4259,734.31396,962.88556,633.95123
1981,5,6,5/5/1977,716.6396,979.90326,1074.4966,835.55927,1084.3563,735.3257
1981,5,7,5/6/1977,773.87134,980.96893,1131.6744,886.14966,1009.05194,638.2676
1981,5,8,5/7/1977,533.8253,740.81537,834.82733,635.4581,803.1814,514.6656
1981,5,9,5/8/1977,443.40848,577.96814,657.8471,496.60376,644.2738,427.9946
1981,5,10,5/9/1977,401.99973,510.17703,582.9518,444.62482,563.3077,380.93475
1981,5,11,5/10/1977,412.8928,486.4749,589.5824,440.76056,530.15485,379.76147
1981,5,12,5/11/1977,476.91656,629.7641,709.55695,570.498,602.456,418.01645
1981,5,13,5/12/1977,360.8278,537.5066,580.6591,460.72763,535.8812,359.8052
1981,5,14,5/13/1977,313.69263,418.74838,472.80472,366.78024,436.77792,300.95892
1981,5,15,5/14/1977,405.40115,541.7368,619.1616,514.0305,518.4222,300.91586
1981,5,16,5/15/1977,604.6304,727.26355,852.717,698.1472,656.73846,412.16086
1981,5,17,5/16/1977,369.86948,538.6368,613.7582,475.52798,520.88715,323.14334
1981,5,18,5/17/1977,358.675,473.62277,529.7996,406.8112,490.15616,292.9183
1981,5,19,5/18/1977,459.7912,680.9572,677.2006,590.55115,711.1392,416.9508
1981,5,20,5/19/1977,720.8268,1305.4148,1286.4271,1150.6512,1332.6797,898.37744
1981,5,21,5/20/1977,722.3122,920.5188,1057.199,861.9093,856.3767,522.43713
1981,5,22,5/21/1977,442.3644,631.64777,716.55347,566.45074,637.9661,388.17886
1981,5,23,5/22/1977,365.5639,508.05655,586.91296,461.23355,516.9475,327.309
1981,5,24,5/23/1977,503.01904,672.077,747.6935,629.6887,545.5365,348.22324
1981,5,25,5/24/1977,683.5836,844.2242,952.2293,811.25433,609.8724,362.92676
1981,5,26,5/25/1977,900.17505,895.3528,1174.687,922.6931,671.3343,382.5171
1981,5,27,5/26/1977,985.73737,869.94995,1232.1986,909.83026,632.77795,374.90698
1981,5,28,5/27/1977,886.7417,812.62134,1129.9738,837.3569,618.45123,375.52054
1981,5,29,5/28/1977,967.29877,782.71924,1138.0359,823.83734,566.30005,328.18085
1981,5,30,5/29/1977,957.7727,712.0111,1084.5608,753.18304,540.0146,291.2391
1981,5,31,5/30/1977,1118.2626,922.8008,1282.3153,975.1564,543.80347,287.28876
1981,6,1,5/31/1977,1203.7604,838.4224,1268.9143,895.33124,575.80457,300.00092
1981,6,2,6/1/1977,1111.9657,704.0243,1174.7947,733.7004,483.66553,227.49522
1981,6,3,6/2/1977,1046.0475,665.73706,1052.0107,737.68304,483.4287,217.9046
1981,6,4,6/3/1977,983.8106,610.8734,971.05536,659.4401,389.5997,189.92918
1981,6,5,6/4/1977,798.86505,512.37286,785.0442,558.93756,333.93954,174.32153
1981,6,6,6/5/1977,1011.1617,532.35065,843.9767,574.3084,302.76724,162.0399
1981,6,7,6/6/1977,1080.7611,592.0581,912.05835,653.5093,288.00992,151.56662
1981,6,8,6/7/1977,1040.1166,518.14233,889.98157,607.4935,254.65257,142.24507
1981,6,9,6/8/1977,1028.4055,456.07764,903.1136,571.54205,233.64142,133.7954
1981,6,10,6/9/1977,945.1897,380.81638,853.58887,490.985,216.2577,126.099205
1981,6,11,6/10/1977,880.33716,331.84058,794.3658,419.97546,201.40352,119.04884
1981,6,12,6/11/1977,806.62585,297.68668,719.7288,359.4285,188.27155,112.5905
1981,6,13,6/12/1977,807.4224,271.5842,676.2534,316.09296,176.45277,106.67035
1981,6,14,6/13/1977,727.94165,250.13173,571.1869,286.9228,165.69963,101.23457
1981,6,15,6/14/1977,570.28265,231.8008,486.4749,263.00537,155.926,96.25088
1981,6,16,6/15/1977,483.38568,215.62265,419.93243,242.93068,146.97043,91.68699
1981,6,17,6/16/1977,433.97934,201.38199,385.85385,225.69766,139.09125,87.779686
1981,6,18,6/17/1977,494.9461,190.53197,393.67923,212.37195,133.94609,86.2835
1981,6,19,6/18/1977,440.76056,180.88751,335.3819,200.5424,129.43602,85.099464
1981,6,20,6/19/1977,428.98486,172.29791,307.05127,190.00453,125.49642,84.195305
1981,6,21,6/20/1977,412.50534,164.64476,284.54395,180.61841,122.08427,83.57099
1981,6,22,6/21/1977,388.4157,157.86351,266.14844,172.2441,119.167244,83.17274
1981,6,23,6/22/1977,337.51315,151.86801,250.53,164.7847,116.680786,83.00051
1981,6,24,6/23/1977,300.2485,146.56139,236.91367,158.17566,114.57106,83.01127
1981,6,25,6/24/1977,276.69705,141.9329,224.91188,152.33086,112.85959,83.23731
1981,6,26,6/25/1977,258.50607,137.89645,214.20181,147.19647,111.471054,83.61405
1981,6,27,6/26/1977,243.42583,134.38742,204.69728,142.69716,110.37312,84.130714
1981,6,28,6/27/1977,230.61678,131.37352,196.23685,138.77908,109.5766,84.808846
1981,6,29,6/28/1977,219.42229,128.82248,188.69133,135.38846,109.03841,85.61614
1981,6,30,6/29/1977,209.50874,126.68046,181.99619,132.49297,108.72626,86.54183
1981,7,1,6/30/1977,200.71463,124.90441,176.06528,130.01727,108.60785,87.5644
1981,7,2,7/1/1977,192.9108,123.483574,170.84477,127.96136,106.51965,88.69462
1981,7,3,7/2/1977,185.97884,122.37489,166.28087,126.28219,104.840485,89.91094
1981,7,4,7/3/1977,179.8434,121.309265,162.2767,124.9367,105.54013,91.22414
1981,7,5,7/4/1977,174.42917,116.18564,158.82149,123.881836,106.33667,92.58039
1981,7,6,7/5/1977,169.68227,113.88217,155.85065,123.1176,107.12243,94.04428
1981,7,7,7/6/1977,165.52739,114.24814,153.32112,122.60094,105.89534,95.55123
1981,7,8,7/7/1977,161.9215,114.68945,150.00584,122.321075,102.78458,97.11199
1981,7,9,7/8/1977,158.83226,115.28148,140.22145,122.26725,100.53492,98.73734
1981,7,10,7/9/1977,156.1951,116.045715,138.37006,122.38565,101.99881,100.41651
1981,7,11,7/10/1977,153.97772,116.13182,138.01485,122.37489,103.947075,101.52519
1981,7,12,7/11/1977,152.12634,113.91446,137.83186,119.26412,105.86305,100.55644
1981,7,13,7/12/1977,150.64091,111.57869,137.83186,119.7162,107.77902,101.56825
1981,7,14,7/13/1977,149.46765,110.37312,138.02562,120.695724,109.748825,103.63492
1981,7,15,7/14/1977,148.57425,111.48181,138.34853,121.07246,111.707855,105.292564
1981,7,16,7/15/1977,147.70238,113.46237,138.5961,119.60857,113.688416,107.26236
1981,7,17,7/16/1977,142.72945,115.13078,136.91693,118.23079,115.367584,108.98459
1981,7,18,7/17/1977,138.34853,114.47418,133.11728,115.21689,114.700226,108.34952
1981,7,19,7/18/1977,136.1204,113.79605,130.21101,113.2148,114.03287,107.71445
1981,7,20,7/19/1977,134.01068,113.096405,126.88497,112.35368,113.34396,107.057846
1981,7,21,7/20/1977,131.99783,112.364456,122.80545,111.58945,112.60126,106.35819
1981,7,22,7/21/1977,130.06032,111.60022,119.22107,110.81445,111.82626,105.63701
1981,7,23,7/22/1977,128.23047,110.81445,118.11238,110.02869,111.06203,104.90506
1981,7,24,7/23/1977,126.519,110.082504,117.24051,109.27521,110.319305,104.21617
1981,7,25,7/24/1977,124.88288,109.329025,116.379395,108.52174,109.58737,103.50575
1981,7,26,7/25/1977,123.33288,108.58632,115.51828,107.768265,108.83389,102.80611
1981,7,27,7/26/1977,120.92176,107.8759,114.71098,107.057846,108.09119,102.149506
1981,7,28,7/27/1977,116.90683,107.2193,113.96828,106.39049,107.391525,101.514435
1981,7,29,7/28/1977,113.645355,106.57347,113.22557,105.73389,106.7134,100.900894
1981,7,30,7/29/1977,110.96515,105.88458,112.418274,105.045,105.98146,100.25506
1981,7,31,7/30/1977,110.05022,105.15263,111.55716,104.302284,105.195694,99.57693
1981,8,1,7/31/1977,109.28598,104.40993,110.717575,103.5811,104.442215,98.88804
1981,8,2,8/1/1977,108.54327,103.66721,109.89952,102.87068,103.68874,98.22068
1981,8,3,8/2/1977,107.80055,102.93527,109.092224,102.171036,102.94603,97.574844
1981,8,4,8/3/1977,107.04709,102.19256,108.27417,101.471375,102.20332,96.91824
1981,8,5,8/4/1977,106.27208,101.46062,107.47764,100.782486,101.48214,96.27241
1981,8,6,8/5/1977,105.50784,100.7502,106.69188,100.10436,100.760956,95.62657
1981,8,7,8/6/1977,104.775894,100.07207,105.94916,99.44776,100.08283,95.002266
1981,8,8,8/7/1977,104.087006,99.42623,105.24951,98.823456,99.44776,94.410255
1981,8,9,8/8/1977,103.44118,98.81269,104.582146,98.22068,98.823456,93.85053
1981,8,10,8/9/1977,102.77381,98.17762,103.90402,97.6179,98.188385,93.26928
1981,8,11,8/10/1977,102.106445,97.553314,103.236664,97.01512,97.56408,92.68803
1981,8,12,8/11/1977,101.492905,96.97206,102.60159,96.44463,96.97206,92.14983
1981,8,13,8/12/1977,100.900894,96.41234,101.99881,95.88491,96.41234,91.6224
